Date,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
12/28/2018 06:00:00 AM,16,19
12/16/2018 07:00:00 PM,1,3
12/08/2018 09:00:00 AM,25,15
12/16/2018 10:00:00 AM,19,13
12/06/2018 03:00:00 PM,55,80
12/25/2018 12:00:00 AM,1,3
12/06/2018 08:00:00 AM,172,220
12/01/2018 08:00:00 PM,8,10
12/04/2018 10:00:00 AM,54,47
12/13/2018 01:00:00 PM,17,24
12/18/2018 10:00:00 PM,8,7
12/03/2018 02:00:00 AM,1,0
12/13/2018 07:00:00 AM,113,108
12/07/2018 01:00:00 AM,1,2
12/17/2018 11:00:00 AM,32,36
12/28/2018 01:00:00 AM,0,0
08/11/2013 11:00:00 AM,120,75
09/14/2017 10:00:00 AM,62,54
10/11/2014 06:00:00 PM,35,23
02/22/2014 12:00:00 PM,16,18
04/08/2013 10:00:00 AM,57,31
07/05/2013 06:00:00 PM,109,129
04/01/2016 12:00:00 AM,6,7
09/08/2016 06:00:00 PM,151,292
06/06/2016 06:00:00 AM,126,68
08/23/2014 01:00:00 AM,8,13
04/14/2015 04:00:00 PM,57,96
06/22/2018 01:00:00 AM,6,7
03/30/2017 09:00:00 PM,15,21
08/23/2018 03:00:00 PM,53,71
04/21/2018 12:00:00 PM,80,96
05/17/2015 12:00:00 PM,84,67
10/18/2017 05:00:00 AM,21,16
01/01/2017 11:00:00 AM,9,12
12/22/2015 08:00:00 AM,147,72
07/30/2017 12:00:00 PM,105,84
01/02/2014 05:00:00 PM,70,211
03/30/2016 11:00:00 PM,12,15
09/08/2015 01:00:00 AM,3,2
04/01/2015 09:00:00 PM,22,27
10/07/2012 01:00:00 AM,12,5
05/19/2018 08:00:00 PM,10,26
03/09/2015 03:00:00 PM,64,73
02/03/2014 09:00:00 PM,15,23
07/13/2016 04:00:00 AM,6,2
01/17/2017 08:00:00 PM,6,22
08/27/2013 06:00:00 AM,87,47
06/17/2014 05:00:00 PM,191,448
07/06/2016 08:00:00 PM,74,99
08/13/2013 04:00:00 PM,121,216
11/19/2016 02:00:00 AM,1,5
01/25/2018 07:00:00 AM,114,110
05/25/2018 09:00:00 PM,29,55
08/30/2013 12:00:00 AM,1,5
10/25/2017 10:00:00 PM,7,24
07/05/2015 08:00:00 AM,38,37
10/23/2014 03:00:00 PM,51,48
05/25/2018 11:00:00 AM,32,53
06/19/2015 07:00:00 AM,221,82
01/29/2015 04:00:00 AM,3,2
02/16/2014 07:00:00 PM,3,8
02/13/2017 10:00:00 AM,57,55
07/01/2016 11:00:00 PM,24,15
02/16/2018 06:00:00 AM,32,25
06/14/2013 04:00:00 AM,20,13
04/03/2017 02:00:00 PM,45,53
10/09/2015 12:00:00 AM,7,17
09/01/2017 12:00:00 PM,65,82
06/07/2018 02:00:00 AM,0,3
02/06/2016 12:00:00 PM,45,23
09/20/2016 07:00:00 PM,62,162
03/14/2017 04:00:00 PM,36,110
04/10/2017 03:00:00 PM,27,41
06/26/2015 04:00:00 AM,3,2
05/13/2013 08:00:00 AM,380,130
11/25/2016 06:00:00 PM,17,32
07/08/2016 02:00:00 PM,52,63
09/28/2017 12:00:00 PM,51,66
12/31/2012 11:00:00 AM,21,15
05/31/2014 11:00:00 PM,26,27
10/07/2012 07:00:00 PM,26,23
08/08/2016 08:00:00 AM,277,172
06/09/2017 12:00:00 PM,36,39
03/16/2013 09:00:00 AM,49,35
01/29/2013 04:00:00 PM,46,87
10/01/2014 04:00:00 AM,7,3
10/18/2014 02:00:00 AM,2,3
01/14/2015 05:00:00 PM,132,315
01/28/2013 03:00:00 PM,22,33
09/15/2015 06:00:00 AM,100,48
12/28/2012 01:00:00 AM,0,1
06/30/2013 02:00:00 AM,5,11
04/28/2016 03:00:00 AM,2,0
08/26/2017 07:00:00 PM,59,68
08/22/2016 12:00:00 AM,3,5
06/04/2017 06:00:00 PM,65,68
08/29/2013 01:00:00 PM,26,27
01/02/2014 08:00:00 PM,12,32
09/03/2014 10:00:00 PM,35,17
02/14/2013 11:00:00 AM,23,22
04/13/2015 12:00:00 AM,5,8
03/26/2013 02:00:00 PM,36,45
02/02/2018 12:00:00 AM,1,4
06/23/2015 06:00:00 PM,211,340
09/05/2017 01:00:00 AM,3,2
09/06/2013 05:00:00 AM,20,6
12/12/2012 07:00:00 PM,30,51
07/07/2013 11:00:00 AM,108,70
02/04/2013 02:00:00 PM,39,30
07/22/2016 09:00:00 AM,78,70
12/05/2013 07:00:00 AM,113,58
06/30/2016 03:00:00 PM,62,102
03/15/2014 02:00:00 AM,4,5
06/05/2018 06:00:00 PM,161,335
05/25/2017 05:00:00 AM,45,16
07/19/2014 08:00:00 PM,23,32
06/20/2018 09:00:00 PM,67,59
03/31/2017 05:00:00 AM,23,14
11/04/2015 06:00:00 AM,93,59
06/02/2017 12:00:00 AM,5,8
09/18/2015 10:00:00 PM,20,21
05/16/2018 05:00:00 AM,31,17
09/27/2015 11:00:00 PM,6,13
04/17/2013 09:00:00 PM,16,21
08/18/2014 05:00:00 PM,201,515
05/02/2018 12:00:00 PM,44,58
05/07/2018 11:00:00 PM,7,11
03/07/2016 05:00:00 PM,109,266
02/10/2014 05:00:00 PM,65,147
10/12/2012 12:00:00 AM,8,9
03/18/2018 02:00:00 PM,103,86
02/05/2017 10:00:00 AM,14,15
08/10/2014 03:00:00 PM,107,101
12/26/2015 07:00:00 AM,4,5
03/17/2013 01:00:00 PM,74,69
06/23/2017 05:00:00 AM,28,12
07/09/2016 08:00:00 AM,47,54
05/06/2016 11:00:00 AM,75,40
05/09/2018 05:00:00 AM,26,20
02/13/2018 09:00:00 PM,13,32
04/30/2014 05:00:00 PM,215,527
07/01/2013 08:00:00 AM,369,162
09/10/2017 11:00:00 AM,95,104
05/30/2018 08:00:00 PM,60,107
01/04/2015 03:00:00 PM,12,21
05/17/2013 08:00:00 PM,42,66
09/20/2013 07:00:00 AM,183,87
05/30/2018 03:00:00 PM,66,121
05/30/2018 06:00:00 AM,114,90
07/05/2013 12:00:00 AM,43,81
12/16/2016 09:00:00 AM,68,59
11/06/2013 03:00:00 PM,49,56
03/27/2017 07:00:00 AM,158,87
11/04/2017 11:00:00 AM,40,42
09/19/2014 08:00:00 AM,322,155
12/07/2013 02:00:00 PM,34,25
02/24/2018 10:00:00 PM,7,13
03/04/2017 02:00:00 PM,53,69
03/24/2016 04:00:00 AM,2,1
12/06/2017 11:00:00 PM,3,9
02/27/2017 05:00:00 PM,38,139
04/26/2018 06:00:00 AM,103,92
07/17/2015 01:00:00 AM,7,6
08/13/2016 07:00:00 PM,40,42
02/15/2014 10:00:00 AM,38,24
06/25/2017 08:00:00 AM,67,39
10/08/2012 03:00:00 AM,1,4
05/19/2014 01:00:00 AM,3,1
08/24/2014 03:00:00 AM,6,2
04/25/2018 04:00:00 AM,4,6
11/25/2017 06:00:00 PM,7,10
11/07/2017 06:00:00 PM,92,249
08/31/2018 11:00:00 AM,56,67
09/21/2013 07:00:00 PM,50,42
12/21/2015 03:00:00 PM,11,27
02/02/2017 09:00:00 AM,106,88
04/07/2016 04:00:00 PM,157,287
03/23/2015 06:00:00 AM,67,28
06/20/2017 07:00:00 PM,80,160
04/12/2014 04:00:00 PM,98,88
03/06/2015 11:00:00 AM,63,0
07/16/2017 05:00:00 PM,78,70
01/30/2018 01:00:00 AM,1,0
01/05/2015 07:00:00 AM,154,25
02/05/2016 01:00:00 AM,3,1
10/15/2015 11:00:00 AM,44,43
05/11/2016 06:00:00 AM,170,74
12/03/2013 08:00:00 AM,217,92
01/16/2018 05:00:00 PM,88,374
05/28/2018 12:00:00 AM,11,7
06/10/2018 09:00:00 AM,60,62
02/14/2016 06:00:00 AM,3,4
02/27/2015 06:00:00 PM,82,151
11/19/2017 05:00:00 PM,11,6
01/17/2013 11:00:00 PM,11,6
03/29/2017 03:00:00 PM,35,40
09/04/2017 07:00:00 AM,26,23
03/22/2013 01:00:00 PM,31,36
09/25/2013 03:00:00 AM,1,0
07/16/2013 02:00:00 PM,64,59
08/20/2015 03:00:00 PM,52,77
10/31/2014 08:00:00 AM,203,66
11/11/2014 12:00:00 AM,4,12
08/25/2018 01:00:00 PM,49,81
11/23/2016 07:00:00 AM,98,61
09/26/2017 02:00:00 PM,49,53
02/06/2017 09:00:00 AM,12,17
03/12/2014 10:00:00 AM,70,61
04/06/2017 01:00:00 PM,21,22
03/22/2016 02:00:00 PM,31,43
03/25/2018 08:00:00 AM,20,18
11/06/2014 08:00:00 AM,194,82
10/21/2015 10:00:00 AM,52,49
04/01/2017 06:00:00 AM,8,6
10/25/2014 07:00:00 AM,6,9
02/08/2016 05:00:00 PM,151,384
08/06/2015 06:00:00 PM,181,309
03/05/2017 08:00:00 PM,8,20
09/17/2017 02:00:00 PM,19,32
04/13/2017 08:00:00 AM,202,172
05/04/2015 08:00:00 PM,48,45
10/16/2012 03:00:00 AM,1,4
11/10/2014 05:00:00 AM,20,12
10/21/2012 06:00:00 AM,8,5
05/08/2013 06:00:00 AM,147,69
10/22/2013 02:00:00 PM,37,53
04/21/2016 10:00:00 PM,27,30
10/31/2016 09:00:00 PM,8,13
06/02/2013 03:00:00 AM,2,0
07/29/2016 08:00:00 AM,295,182
07/19/2013 04:00:00 AM,6,3
06/23/2018 02:00:00 AM,3,1
04/27/2016 10:00:00 PM,19,20
08/10/2016 07:00:00 AM,272,157
05/08/2013 01:00:00 AM,3,5
06/09/2015 11:00:00 PM,9,17
10/20/2015 10:00:00 AM,57,50
06/04/2013 12:00:00 PM,79,61
10/11/2014 08:00:00 PM,10,16
01/31/2018 09:00:00 PM,15,22
01/04/2017 09:00:00 AM,106,74
05/06/2013 05:00:00 AM,28,13
05/29/2013 04:00:00 AM,3,2
01/12/2017 07:00:00 AM,105,58
01/28/2018 03:00:00 PM,36,44
06/09/2018 07:00:00 AM,11,18
08/02/2016 05:00:00 AM,24,15
05/04/2013 02:00:00 AM,4,8
11/27/2014 12:00:00 PM,36,25
07/08/2014 09:00:00 AM,171,124
09/02/2014 03:00:00 AM,4,0
09/26/2014 08:00:00 PM,21,39
05/01/2014 01:00:00 PM,81,91
03/18/2014 10:00:00 AM,85,43
07/02/2016 10:00:00 AM,71,41
10/08/2015 09:00:00 PM,23,40
03/28/2014 07:00:00 PM,34,51
09/29/2013 06:00:00 PM,11,15
06/09/2013 03:00:00 PM,144,89
10/11/2017 06:00:00 AM,65,67
04/03/2018 06:00:00 AM,68,63
05/02/2016 11:00:00 AM,50,62
12/22/2014 12:00:00 PM,29,20
10/30/2014 09:00:00 PM,12,19
07/12/2013 05:00:00 AM,23,7
08/31/2015 06:00:00 PM,101,210
12/24/2016 01:00:00 AM,3,1
03/01/2016 11:00:00 AM,12,10
10/20/2017 12:00:00 PM,16,20
01/16/2017 01:00:00 PM,39,33
12/10/2012 02:00:00 AM,2,0
10/29/2012 06:00:00 PM,82,164
05/20/2013 11:00:00 PM,9,17
03/01/2016 09:00:00 AM,93,51
12/28/2014 09:00:00 PM,6,5
06/25/2017 04:00:00 PM,82,128
11/20/2016 09:00:00 AM,18,6
02/08/2016 12:00:00 PM,39,33
01/06/2016 07:00:00 AM,220,80
04/25/2016 09:00:00 PM,14,17
04/23/2014 02:00:00 AM,0,22
11/07/2016 11:00:00 AM,34,27
11/11/2013 10:00:00 PM,18,14
11/11/2013 09:00:00 PM,14,41
07/01/2013 01:00:00 PM,51,56
08/22/2016 10:00:00 PM,15,26
12/05/2017 12:00:00 AM,1,2
03/30/2015 06:00:00 AM,87,36
07/26/2017 06:00:00 AM,119,86
08/10/2014 10:00:00 AM,102,72
08/11/2014 01:00:00 PM,49,57
05/04/2016 02:00:00 PM,48,41
08/31/2013 08:00:00 PM,37,33
04/08/2015 08:00:00 PM,68,59
07/13/2017 05:00:00 PM,162,501
12/04/2014 07:00:00 PM,41,79
10/22/2012 07:00:00 AM,184,74
08/06/2018 02:00:00 PM,55,68
03/29/2016 09:00:00 PM,25,36
12/04/2017 06:00:00 AM,55,41
12/19/2013 11:00:00 AM,27,21
02/25/2018 12:00:00 AM,1,4
12/25/2014 09:00:00 AM,16,4
03/28/2016 01:00:00 AM,1,0
08/28/2016 07:00:00 AM,13,21
02/12/2015 05:00:00 AM,17,10
01/09/2015 11:00:00 AM,30,17
11/17/2015 06:00:00 AM,46,18
09/30/2014 09:00:00 PM,21,48
06/20/2018 11:00:00 AM,58,59
02/27/2015 07:00:00 AM,19,84
03/12/2015 05:00:00 AM,20,8
08/28/2016 11:00:00 AM,68,65
03/15/2016 01:00:00 AM,0,1
11/20/2016 12:00:00 PM,27,21
06/21/2014 04:00:00 AM,4,7
11/18/2015 07:00:00 AM,237,85
05/03/2018 09:00:00 PM,39,49
05/10/2014 07:00:00 AM,26,18
04/18/2017 01:00:00 PM,26,21
11/08/2013 11:00:00 PM,14,11
01/20/2014 03:00:00 PM,85,55
03/09/2018 05:00:00 PM,84,323
03/11/2018 10:00:00 PM,9,12
12/01/2017 11:00:00 PM,9,6
01/11/2017 06:00:00 AM,51,21
06/13/2014 06:00:00 AM,62,23
07/14/2015 02:00:00 PM,62,57
11/15/2014 02:00:00 AM,4,5
02/13/2015 03:00:00 AM,1,3
08/29/2016 08:00:00 PM,61,73
11/27/2017 04:00:00 AM,3,5
05/28/2018 08:00:00 PM,27,41
03/05/2018 03:00:00 PM,30,48
01/03/2014 05:00:00 PM,80,202
01/05/2018 12:00:00 PM,18,16
02/09/2018 06:00:00 PM,56,166
12/23/2016 05:00:00 PM,20,31
04/11/2018 09:00:00 PM,13,16
08/31/2015 07:00:00 AM,200,109
11/07/2015 09:00:00 AM,15,12
08/05/2018 11:00:00 AM,90,114
09/16/2017 09:00:00 AM,68,55
10/29/2017 07:00:00 PM,13,12
06/10/2016 09:00:00 AM,148,102
04/12/2017 04:00:00 AM,0,2
01/10/2018 06:00:00 AM,63,32
12/06/2014 05:00:00 PM,34,22
02/09/2015 11:00:00 PM,4,12
10/22/2016 08:00:00 AM,36,30
04/21/2017 07:00:00 AM,227,114
06/12/2013 12:00:00 AM,5,8
08/21/2014 02:00:00 PM,61,74
06/08/2013 03:00:00 PM,113,66
11/10/2015 08:00:00 PM,22,54
07/11/2014 02:00:00 AM,5,7
04/15/2015 02:00:00 AM,2,1
02/05/2016 07:00:00 PM,28,51
04/11/2017 05:00:00 AM,20,10
10/21/2014 08:00:00 AM,312,155
04/18/2016 06:00:00 AM,113,56
03/16/2018 09:00:00 PM,9,35
06/15/2014 04:00:00 AM,1,2
11/22/2016 01:00:00 AM,0,1
06/16/2017 03:00:00 AM,0,2
09/18/2014 03:00:00 AM,2,4
02/28/2017 08:00:00 PM,21,39
08/14/2015 08:00:00 PM,13,20
07/22/2013 12:00:00 AM,8,6
06/06/2017 09:00:00 AM,160,167
06/13/2013 01:00:00 PM,56,62
03/07/2016 06:00:00 PM,69,153
03/09/2014 11:00:00 PM,3,2
02/21/2018 10:00:00 AM,27,38
06/14/2014 04:00:00 PM,78,62
12/10/2016 10:00:00 PM,3,5
06/03/2018 12:00:00 AM,4,12
05/17/2015 07:00:00 PM,58,40
10/18/2014 05:00:00 PM,65,43
12/20/2012 02:00:00 PM,13,12
10/04/2013 02:00:00 AM,2,3
10/07/2013 06:00:00 PM,130,239
01/11/2014 07:00:00 PM,10,7
06/09/2013 05:00:00 AM,4,1
06/03/2015 04:00:00 PM,134,179
11/04/2017 06:00:00 AM,6,5
07/30/2015 01:00:00 PM,55,46
03/05/2015 06:00:00 AM,60,28
11/14/2016 10:00:00 AM,43,35
08/22/2014 07:00:00 AM,256,99
02/15/2017 01:00:00 PM,9,13
02/04/2016 09:00:00 AM,124,68
02/07/2018 10:00:00 AM,31,44
09/17/2017 01:00:00 PM,47,44
08/24/2018 05:00:00 AM,13,16
10/07/2016 09:00:00 PM,6,16
05/31/2014 10:00:00 PM,25,15
05/28/2013 02:00:00 AM,7,0
05/31/2014 11:00:00 AM,142,64
05/19/2018 01:00:00 PM,110,113
08/17/2015 06:00:00 AM,118,44
09/28/2016 09:00:00 PM,25,47
02/18/2013 01:00:00 AM,1,2
03/29/2014 03:00:00 PM,29,22
02/28/2016 04:00:00 AM,0,2
10/23/2012 04:00:00 AM,5,6
08/23/2015 05:00:00 PM,92,81
05/04/2016 07:00:00 PM,91,139
12/03/2016 04:00:00 AM,0,3
02/21/2013 09:00:00 AM,92,53
07/09/2017 01:00:00 AM,7,6
05/30/2015 11:00:00 AM,80,70
08/26/2016 08:00:00 AM,299,190
12/03/2017 12:00:00 PM,37,31
08/28/2018 10:00:00 AM,83,77
01/10/2018 12:00:00 AM,1,6
06/24/2013 07:00:00 PM,87,120
05/30/2017 07:00:00 PM,52,108
07/10/2015 12:00:00 PM,50,45
04/11/2017 07:00:00 AM,191,139
01/15/2018 12:00:00 AM,5,2
09/20/2014 02:00:00 PM,78,99
03/21/2017 11:00:00 AM,24,13
06/25/2015 07:00:00 AM,354,120
09/04/2014 04:00:00 PM,152,286
12/31/2012 08:00:00 AM,61,28
05/16/2015 09:00:00 AM,44,47
08/16/2016 12:00:00 PM,46,44
05/20/2017 02:00:00 AM,2,3
07/09/2016 03:00:00 AM,0,1
10/04/2014 04:00:00 PM,84,79
07/09/2017 05:00:00 PM,82,89
09/25/2015 07:00:00 AM,204,83
09/22/2017 11:00:00 AM,53,65
03/12/2016 11:00:00 AM,43,30
07/16/2015 05:00:00 PM,190,515
08/02/2013 08:00:00 PM,20,34
08/27/2017 09:00:00 PM,20,40
06/18/2017 09:00:00 PM,14,26
05/07/2014 05:00:00 AM,36,19
07/16/2013 09:00:00 PM,55,51
08/19/2016 11:00:00 AM,61,49
02/12/2013 01:00:00 AM,4,0
12/10/2014 02:00:00 AM,3,0
12/02/2012 11:00:00 AM,25,18
11/05/2012 12:00:00 AM,5,2
08/25/2014 09:00:00 PM,34,39
10/14/2014 07:00:00 AM,231,82
01/27/2013 11:00:00 PM,6,4
03/05/2018 01:00:00 PM,37,32
07/18/2015 12:00:00 PM,107,79
05/19/2018 12:00:00 AM,8,15
03/30/2017 05:00:00 AM,19,15
06/24/2015 06:00:00 PM,182,353
05/25/2013 10:00:00 PM,10,31
01/05/2016 11:00:00 AM,14,19
02/22/2017 05:00:00 AM,19,9
04/23/2017 11:00:00 PM,1,5
07/02/2013 02:00:00 AM,2,5
12/02/2014 10:00:00 PM,12,7
02/26/2018 11:00:00 AM,16,25
07/12/2015 02:00:00 PM,108,104
08/04/2018 09:00:00 PM,21,43
06/03/2014 12:00:00 PM,74,48
03/21/2015 11:00:00 PM,15,13
05/13/2015 05:00:00 AM,20,15
01/24/2018 11:00:00 PM,5,10
10/16/2012 07:00:00 PM,45,90
01/21/2017 02:00:00 PM,59,128
09/19/2013 12:00:00 PM,63,53
12/25/2014 02:00:00 PM,36,38
11/17/2016 03:00:00 PM,55,68
12/19/2016 08:00:00 AM,121,73
05/13/2018 09:00:00 AM,65,75
04/29/2015 06:00:00 AM,75,48
03/21/2016 05:00:00 AM,13,8
03/17/2017 02:00:00 PM,10,18
06/10/2013 06:00:00 PM,192,353
09/02/2013 04:00:00 PM,113,90
10/31/2016 06:00:00 PM,73,129
11/14/2014 09:00:00 PM,8,22
01/27/2013 08:00:00 AM,17,10
10/23/2015 05:00:00 AM,18,12
04/08/2016 01:00:00 AM,1,6
02/19/2014 08:00:00 PM,29,41
04/11/2013 12:00:00 PM,29,17
06/15/2015 12:00:00 PM,61,49
09/01/2013 10:00:00 PM,9,40
09/12/2013 07:00:00 PM,101,159
05/28/2014 10:00:00 PM,18,19
11/29/2014 10:00:00 AM,11,9
07/10/2017 11:00:00 AM,43,42
04/02/2014 01:00:00 AM,8,3
05/29/2014 09:00:00 AM,198,143
05/01/2013 10:00:00 AM,74,75
12/21/2015 07:00:00 AM,126,41
03/11/2016 07:00:00 PM,30,57
04/01/2013 05:00:00 AM,21,7
08/17/2016 11:00:00 AM,50,60
12/27/2017 06:00:00 PM,23,39
09/20/2017 10:00:00 PM,7,18
09/11/2015 07:00:00 AM,262,117
04/13/2018 12:00:00 PM,26,14
01/11/2016 03:00:00 PM,28,41
10/23/2014 11:00:00 AM,36,27
08/08/2014 03:00:00 PM,100,101
02/14/2018 01:00:00 AM,2,3
09/30/2015 12:00:00 AM,9,5
10/12/2015 10:00:00 PM,8,10
05/19/2016 11:00:00 PM,6,8
09/06/2016 07:00:00 AM,190,82
07/12/2017 11:00:00 AM,70,50
01/23/2016 03:00:00 PM,19,15
02/01/2014 12:00:00 AM,5,16
05/27/2017 08:00:00 PM,27,47
03/21/2013 07:00:00 PM,24,60
09/03/2013 03:00:00 PM,41,51
03/13/2014 01:00:00 PM,48,53
04/25/2016 10:00:00 AM,45,36
01/11/2018 08:00:00 PM,12,43
07/17/2016 09:00:00 PM,25,22
03/16/2014 02:00:00 AM,2,3
12/19/2014 08:00:00 PM,23,25
10/04/2012 05:00:00 AM,15,11
08/24/2014 08:00:00 AM,47,37
11/24/2014 04:00:00 PM,76,101
08/12/2017 02:00:00 PM,114,70
08/24/2017 10:00:00 AM,61,68
12/24/2015 06:00:00 PM,8,10
04/09/2015 12:00:00 PM,1,103
03/18/2015 01:00:00 PM,0,70
04/04/2015 06:00:00 PM,79,71
03/12/2017 04:00:00 PM,39,28
03/27/2016 01:00:00 PM,19,16
09/06/2014 01:00:00 PM,102,95
06/28/2013 07:00:00 AM,247,102
07/12/2014 07:00:00 AM,57,37
02/24/2016 11:00:00 AM,39,25
08/29/2016 11:00:00 AM,54,48
11/28/2012 05:00:00 AM,14,4
08/19/2017 08:00:00 PM,42,45
07/09/2016 09:00:00 PM,18,30
08/19/2014 01:00:00 AM,4,3
11/19/2012 01:00:00 PM,10,3
10/21/2012 06:00:00 PM,25,19
10/26/2012 01:00:00 PM,13,27
04/09/2016 06:00:00 AM,9,8
06/26/2016 01:00:00 AM,4,7
07/08/2017 05:00:00 AM,6,5
08/17/2015 08:00:00 PM,74,71
09/17/2015 04:00:00 AM,4,6
06/29/2017 02:00:00 AM,0,1
09/10/2017 01:00:00 PM,130,109
08/05/2017 01:00:00 PM,83,76
06/07/2015 02:00:00 PM,135,114
10/26/2015 11:00:00 AM,25,19
04/17/2018 06:00:00 PM,114,271
10/26/2013 01:00:00 AM,5,7
12/01/2016 09:00:00 AM,101,96
05/04/2014 11:00:00 AM,29,15
03/11/2015 04:00:00 PM,75,91
01/05/2014 11:00:00 AM,41,36
02/08/2018 11:00:00 AM,21,38
03/15/2014 09:00:00 PM,5,7
05/03/2017 06:00:00 PM,218,347
06/30/2018 12:00:00 PM,74,103
08/05/2016 12:00:00 AM,10,16
07/04/2014 01:00:00 AM,7,8
11/25/2017 10:00:00 PM,6,9
05/29/2017 07:00:00 PM,56,70
01/08/2016 06:00:00 PM,78,149
12/27/2014 06:00:00 AM,11,8
10/26/2015 07:00:00 PM,31,60
03/22/2018 10:00:00 AM,19,32
07/30/2013 06:00:00 PM,176,351
09/11/2017 09:00:00 PM,23,50
05/03/2015 11:00:00 AM,83,91
03/22/2014 11:00:00 PM,10,4
03/04/2017 11:00:00 AM,54,47
07/13/2013 09:00:00 PM,34,42
05/19/2014 08:00:00 AM,432,174
01/24/2015 06:00:00 AM,7,9
11/30/2016 06:00:00 AM,68,40
04/29/2018 04:00:00 PM,64,54
02/09/2013 01:00:00 AM,3,6
04/23/2015 05:00:00 AM,17,9
11/28/2013 04:00:00 AM,3,1
04/27/2015 05:00:00 AM,30,14
01/13/2014 10:00:00 AM,54,41
10/20/2013 09:00:00 PM,13,8
02/02/2017 04:00:00 PM,76,122
08/31/2017 02:00:00 AM,3,2
07/24/2014 11:00:00 PM,9,12
08/07/2016 12:00:00 PM,48,60
10/25/2015 08:00:00 AM,24,18
10/27/2016 08:00:00 AM,255,177
02/08/2016 08:00:00 PM,18,49
11/03/2015 09:00:00 AM,126,90
06/03/2018 04:00:00 PM,27,36
06/07/2016 03:00:00 PM,69,99
10/22/2013 08:00:00 PM,37,59
05/05/2014 11:00:00 PM,12,5
01/17/2018 07:00:00 AM,138,117
10/23/2016 10:00:00 AM,32,27
10/22/2017 02:00:00 PM,69,52
07/09/2017 08:00:00 AM,49,38
03/10/2018 04:00:00 AM,3,1
06/15/2018 04:00:00 PM,122,336
12/29/2014 10:00:00 PM,6,8
02/26/2014 03:00:00 PM,80,60
12/31/2016 10:00:00 PM,7,8
01/02/2018 06:00:00 PM,57,183
08/13/2018 10:00:00 PM,15,19
10/07/2015 08:00:00 AM,235,121
08/28/2014 01:00:00 PM,49,48
01/05/2013 10:00:00 AM,28,16
11/14/2014 07:00:00 AM,151,51
03/21/2014 03:00:00 PM,62,77
01/30/2016 04:00:00 PM,54,38
11/10/2017 08:00:00 PM,13,22
02/26/2013 08:00:00 AM,237,130
03/20/2014 11:00:00 AM,42,28
03/27/2013 10:00:00 PM,13,17
10/18/2012 12:00:00 AM,7,0
09/05/2017 12:00:00 AM,3,5
10/04/2017 06:00:00 PM,138,329
03/31/2013 02:00:00 AM,4,7
08/09/2015 08:00:00 AM,54,34
12/08/2015 11:00:00 PM,1,10
05/30/2015 12:00:00 AM,8,18
06/12/2015 07:00:00 AM,262,97
09/03/2015 11:00:00 PM,12,18
09/19/2017 08:00:00 AM,249,191
11/29/2016 07:00:00 AM,196,111
08/15/2014 04:00:00 PM,93,183
10/29/2012 08:00:00 AM,187,87
12/02/2015 06:00:00 PM,83,189
01/16/2013 04:00:00 AM,8,5
02/25/2017 08:00:00 PM,8,14
09/22/2014 03:00:00 AM,2,3
03/19/2015 12:00:00 AM,9,7
11/12/2013 08:00:00 AM,212,93
03/03/2016 09:00:00 AM,131,64
12/19/2014 11:00:00 PM,6,10
12/21/2016 11:00:00 PM,4,13
03/23/2014 01:00:00 AM,2,4
08/07/2016 05:00:00 PM,46,49
11/27/2014 03:00:00 PM,17,13
03/20/2013 09:00:00 PM,16,21
01/23/2018 05:00:00 PM,52,277
03/29/2018 07:00:00 PM,44,103
02/03/2018 04:00:00 AM,3,2
06/27/2013 12:00:00 PM,43,33
08/16/2015 11:00:00 AM,105,78
01/19/2015 08:00:00 AM,161,59
04/05/2013 01:00:00 PM,31,22
06/27/2014 11:00:00 AM,46,25
09/05/2016 12:00:00 PM,86,54
12/18/2015 02:00:00 PM,33,26
01/09/2015 10:00:00 AM,66,27
10/22/2016 12:00:00 PM,54,81
06/01/2014 12:00:00 AM,5,17
03/18/2015 04:00:00 PM,104,141
04/18/2017 03:00:00 PM,31,58
12/27/2012 05:00:00 AM,6,5
10/02/2013 03:00:00 PM,51,47
09/18/2013 06:00:00 PM,178,315
08/20/2018 08:00:00 PM,24,55
12/17/2014 05:00:00 AM,20,3
04/22/2016 03:00:00 PM,49,71
11/19/2015 12:00:00 AM,7,2
01/03/2017 04:00:00 PM,49,111
08/31/2018 10:00:00 PM,9,22
01/14/2017 03:00:00 AM,0,2
05/28/2014 09:00:00 PM,32,30
08/03/2015 06:00:00 AM,114,58
05/23/2013 08:00:00 AM,303,127
02/28/2017 03:00:00 AM,1,0
03/09/2013 01:00:00 PM,142,108
01/12/2017 05:00:00 PM,68,194
03/16/2016 09:00:00 AM,139,95
12/07/2015 02:00:00 AM,1,2
05/17/2013 01:00:00 PM,66,35
07/15/2013 01:00:00 PM,67,60
12/06/2016 04:00:00 AM,3,1
10/18/2013 04:00:00 AM,5,1
02/23/2014 01:00:00 AM,4,1
05/04/2016 09:00:00 PM,29,28
09/28/2016 12:00:00 PM,35,52
09/09/2016 05:00:00 PM,174,451
04/05/2013 08:00:00 AM,189,84
03/08/2017 11:00:00 PM,2,6
07/23/2015 10:00:00 PM,27,20
12/06/2016 10:00:00 PM,6,10
06/26/2015 10:00:00 AM,74,50
08/21/2017 04:00:00 PM,83,235
07/23/2013 05:00:00 PM,190,434
04/21/2013 01:00:00 AM,1,5
